date,latitude,longitude,wnv_present,species_ohe,year,month,tmax,tmin,tavg,depart,dew_point,wet_bulb,heat,cool,precip_total,stn_pressure,sea_level,result_speed,result_dir,avg_speed,daylight,r_humid,bc,br,dz,fg,fg+,fu,gr,hz,mi,ra,sn,sq,ts,vc,tavg_10,tavg_14,tavg_28,precip_total_10,precip_total_14,precip_total_28,r_humid_10,r_humid_14,r_humid_28,week,day
2007-07-18,41.9216,-87.666455,0,3.0,2007,7,85.0,69.0,77.0,3.0,68.5,71.0,0.0,12.0,1.235,29.145,29.835,9.7,24.0,10.35,892.0,133.2109242968079,0,1,0,0,0,0,0,1,0,1,0,0,1,1,74.2,75.67857142857143,73.35714285714286,0.21000000000000002,0.15,0.11767857142857142,171.50167400131568,174.91569519067406,168.40456753798952,29,2
2007-07-18,41.891118,-87.654491,0,3.0,2007,7,85.0,69.0,77.0,3.0,68.5,71.0,0.0,12.0,1.235,29.145,29.835,9.7,24.0,10.35,892.0,133.2109242968079,0,1,0,0,0,0,0,1,0,1,0,0,1,1,74.2,75.67857142857143,73.35714285714286,0.21000000000000002,0.15,0.11767857142857142,171.50167400131568,174.91569519067406,168.40456753798952,29,2
2007-07-18,41.800737,-87.71188,0,3.0,2007,7,85.0,69.0,77.0,3.0,68.5,71.0,0.0,12.0,1.235,29.145,29.835,9.7,24.0,10.35,892.0,133.2109242968079,0,1,0,0,0,0,0,1,0,1,0,0,1,1,74.2,75.67857142857143,73.35714285714286,0.21000000000000002,0.15,0.11767857142857142,171.50167400131568,174.91569519067406,168.40456753798952,29,2
2007-07-18,41.82561,-87.726549,0,3.0,2007,7,85.0,69.0,77.0,3.0,68.5,71.0,0.0,12.0,1.235,29.145,29.835,9.7,24.0,10.35,892.0,133.2109242968079,0,1,0,0,0,0,0,1,0,1,0,0,1,1,74.2,75.67857142857143,73.35714285714286,0.21000000000000002,0.15,0.11767857142857142,171.50167400131568,174.91569519067406,168.40456753798952,29,2
2007-07-18,41.778297,-87.752411,0,3.0,2007,7,85.0,69.0,77.0,3.0,68.5,71.0,0.0,12.0,1.235,29.145,29.835,9.7,24.0,10.35,892.0,133.2109242968079,0,1,0,0,0,0,0,1,0,1,0,0,1,1,74.2,75.67857142857143,73.35714285714286,0.21000000000000002,0.15,0.11767857142857142,171.50167400131568,174.91569519067406,168.40456753798952,29,2
2007-07-18,41.862292,-87.64886,0,3.0,2007,7,85.0,69.0,77.0,3.0,68.5,71.0,0.0,12.0,1.235,29.145,29.835,9.7,24.0,10.35,892.0,133.2109242968079,0,1,0,0,0,0,0,1,0,1,0,0,1,1,74.2,75.67857142857143,73.35714285714286,0.21000000000000002,0.15,0.11767857142857142,171.50167400131568,174.91569519067406,168.40456753798952,29,2
2007-07-18,41.958271,-87.702575,0,3.0,2007,7,85.0,69.0,77.0,3.0,68.5,71.0,0.0,12.0,1.235,29.145,29.835,9.7,24.0,10.35,892.0,133.2109242968079,0,1,0,0,0,0,0,1,0,1,0,0,1,1,74.2,75.67857142857143,73.35714285714286,0.21000000000000002,0.15,0.11767857142857142,171.50167400131568,174.91569519067406,168.40456753798952,29,2
2007-07-18,41.916265,-87.800515,0,3.0,2007,7,85.0,69.0,77.0,3.0,68.5,71.0,0.0,12.0,1.235,29.145,29.835,9.7,24.0,10.35,892.0,133.2109242968079,0,1,0,0,0,0,0,1,0,1,0,0,1,1,74.2,75.67857142857143,73.35714285714286,0.21000000000000002,0.15,0.11767857142857142,171.50167400131568,174.91569519067406,168.40456753798952,29,2
2007-07-18,41.678618,-87.559308,0,3.0,2007,7,85.0,69.0,77.0,3.0,68.5,71.0,0.0,12.0,1.235,29.145,29.835,9.7,24.0,10.35,892.0,133.2109242968079,0,1,0,0,0,0,0,1,0,1,0,0,1,1,74.2,75.67857142857143,73.35714285714286,0.21000000000000002,0.15,0.11767857142857142,171.50167400131568,174.91569519067406,168.40456753798952,29,2
2007-07-18,41.737052,-87.543067,0,3.0,2007,7,85.0,69.0,77.0,3.0,68.5,71.0,0.0,12.0,1.235,29.145,29.835,9.7,24.0,10.35,892.0,133.2109242968079,0,1,0,0,0,0,0,1,0,1,0,0,1,1,74.2,75.67857142857143,73.35714285714286,0.21000000000000002,0.15,0.11767857142857142,171.50167400131568,174.91569519067406,168.40456753798952,29,2
2007-07-18,41.740641,-87.546587,0,3.0,2007,7,85.0,69.0,77.0,3.0,68.5,71.0,0.0,12.0,1.235,29.145,29.835,9.7,24.0,10.35,892.0,133.2109242968079,0,1,0,0,0,0,0,1,0,1,0,0,1,1,74.2,75.67857142857143,73.35714285714286,0.21000000000000002,0.15,0.11767857142857142,171.50167400131568,174.91569519067406,168.40456753798952,29,2
2007-07-18,41.680946,-87.535198,0,3.0,2007,7,85.0,69.0,77.0,3.0,68.5,71.0,0.0,12.0,1.235,29.145,29.835,9.7,24.0,10.35,892.0,133.2109242968079,0,1,0,0,0,0,0,1,0,1,0,0,1,1,74.2,75.67857142857143,73.35714285714286,0.21000000000000002,0.15,0.11767857142857142,171.50167400131568,174.91569519067406,168.40456753798952,29,2
2007-07-18,41.686398,-87.531635,0,3.0,2007,7,85.0,69.0,77.0,3.0,68.5,71.0,0.0,12.0,1.235,29.145,29.835,9.7,24.0,10.35,892.0,133.2109242968079,0,1,0,0,0,0,0,1,0,1,0,0,1,1,74.2,75.67857142857143,73.35714285714286,0.21000000000000002,0.15,0.11767857142857142,171.50167400131568,174.91569519067406,168.40456753798952,29,2
2007-07-18,41.948167,-87.730698,0,3.0,2007,7,85.0,69.0,77.0,3.0,68.5,71.0,0.0,12.0,1.235,29.145,29.835,9.7,24.0,10.35,892.0,133.2109242968079,0,1,0,0,0,0,0,1,0,1,0,0,1,1,74.2,75.67857142857143,73.35714285714286,0.21000000000000002,0.15,0.11767857142857142,171.50167400131568,174.91569519067406,168.40456753798952,29,2
2007-07-18,41.963976,-87.69181,0,3.0,2007,7,85.0,69.0,77.0,3.0,68.5,71.0,0.0,12.0,1.235,29.145,29.835,9.7,24.0,10.35,892.0,133.2109242968079,0,1,0,0,0,0,0,1,0,1,0,0,1,1,74.2,75.67857142857143,73.35714285714286,0.21000000000000002,0.15,0.11767857142857142,171.50167400131568,174.91569519067406,168.40456753798952,29,2
2007-07-18,41.95469,-87.800991,0,2.0,2007,7,85.0,69.0,77.0,3.0,68.5,71.0,0.0,12.0,1.235,29.145,29.835,9.7,24.0,10.35,892.0,133.2109242968079,0,1,0,0,0,0,0,1,0,1,0,0,1,1,74.2,75.67857142857143,73.35714285714286,0.21000000000000002,0.15,0.11767857142857142,171.50167400131568,174.91569519067406,168.40456753798952,29,2
2007-07-18,41.964242,-87.757639,0,2.0,2007,7,85.0,69.0,77.0,3.0,68.5,71.0,0.0,12.0,1.235,29.145,29.835,9.7,24.0,10.35,892.0,133.2109242968079,0,1,0,0,0,0,0,1,0,1,0,0,1,1,74.2,75.67857142857143,73.35714285714286,0.21000000000000002,0.15,0.11767857142857142,171.50167400131568,174.91569519067406,168.40456753798952,29,2
2007-07-18,42.008314,-87.777921,0,2.0,2007,7,85.0,69.0,77.0,3.0,68.5,71.0,0.0,12.0,1.235,29.145,29.835,9.7,24.0,10.35,892.0,133.2109242968079,0,1,0,0,0,0,0,1,0,1,0,0,1,1,74.2,75.67857142857143,73.35714285714286,0.21000000000000002,0.15,0.11767857142857142,171.50167400131568,174.91569519067406,168.40456753798952,29,2
2007-07-18,41.944869,-87.832763,0,2.0,2007,7,85.0,69.0,77.0,3.0,68.5,71.0,0.0,12.0,1.235,29.145,29.835,9.7,24.0,10.35,892.0,133.2109242968079,0,1,0,0,0,0,0,1,0,1,0,0,1,1,74.2,75.67857142857143,73.35714285714286,0.21000000000000002,0.15,0.11767857142857142,171.50167400131568,174.91569519067406,168.40456753798952,29,2
2007-07-18,41.991429,-87.747113,0,2.0,2007,7,85.0,69.0,77.0,3.0,68.5,71.0,0.0,12.0,1.235,29.145,29.835,9.7,24.0,10.35,892.0,133.2109242968079,0,1,0,0,0,0,0,1,0,1,0,0,1,1,74.2,75.67857142857143,73.35714285714286,0.21000000000000002,0.15,0.11767857142857142,171.50167400131568,174.91569519067406,168.40456753798952,29,2
2007-07-18,41.923738,-87.785288,0,2.0,2007,7,85.0,69.0,77.0,3.0,68.5,71.0,0.0,12.0,1.235,29.145,29.835,9.7,24.0,10.35,892.0,133.2109242968079,0,1,0,0,0,0,0,1,0,1,0,0,1,1,74.2,75.67857142857143,73.35714285714286,0.21000000000000002,0.15,0.11767857142857142,171.50167400131568,174.91569519067406,168.40456753798952,29,2
2007-07-18,42.011601,-87.811506,0,2.0,2007,7,85.0,69.0,77.0,3.0,68.5,71.0,0.0,12.0,1.235,29.145,29.835,9.7,24.0,10.35,892.0,133.2109242968079,0,1,0,0,0,0,0,1,0,1,0,0,1,1,74.2,75.67857142857143,73.35714285714286,0.21000000000000002,0.15,0.11767857142857142,171.50167400131568,174.91569519067406,168.40456753798952,29,2
2007-07-18,41.979243,-87.750938,0,2.0,2007,7,85.0,69.0,77.0,3.0,68.5,71.0,0.0,12.0,1.235,29.145,29.835,9.7,24.0,10.35,892.0,133.2109242968079,0,1,0,0,0,0,0,1,0,1,0,0,1,1,74.2,75.67857142857143,73.35714285714286,0.21000000000000002,0.15,0.11767857142857142,171.50167400131568,174.91569519067406,168.40456753798952,29,2
2007-07-18,41.89923,-87.716788,0,2.0,2007,7,85.0,69.0,77.0,3.0,68.5,71.0,0.0,12.0,1.235,29.145,29.835,9.7,24.0,10.35,892.0,133.2109242968079,0,1,0,0,0,0,0,1,0,1,0,0,1,1,74.2,75.67857142857143,73.35714285714286,0.21000000000000002,0.15,0.11767857142857142,171.50167400131568,174.91569519067406,168.40456753798952,29,2
2007-07-18,41.801498,-87.763416,0,2.0,2007,7,85.0,69.0,77.0,3.0,68.5,71.0,0.0,12.0,1.235,29.145,29.835,9.7,24.0,10.35,892.0,133.2109242968079,0,1,0,0,0,0,0,1,0,1,0,0,1,1,74.2,75.67857142857143,73.35714285714286,0.21000000000000002,0.15,0.11767857142857142,171.50167400131568,174.91569519067406,168.40456753798952,29,2
2007-07-18,41.906638,-87.701431,0,2.0,2007,7,85.0,69.0,77.0,3.0,68.5,71.0,0.0,12.0,1.235,29.145,29.835,9.7,24.0,10.35,892.0,133.2109242968079,0,1,0,0,0,0,0,1,0,1,0,0,1,1,74.2,75.67857142857143,73.35714285714286,0.21000000000000002,0.15,0.11767857142857142,171.50167400131568,174.91569519067406,168.40456753798952,29,2
2007-07-18,41.836644,-87.677737,0,2.0,2007,7,85.0,69.0,77.0,3.0,68.5,71.0,0.0,12.0,1.235,29.145,29.835,9.7,24.0,10.35,892.0,133.2109242968079,0,1,0,0,0,0,0,1,0,1,0,0,1,1,74.2,75.67857142857143,73.35714285714286,0.21000000000000002,0.15,0.11767857142857142,171.50167400131568,174.91569519067406,168.40456753798952,29,2
2007-07-18,41.837085,-87.729384,0,2.0,2007,7,85.0,69.0,77.0,3.0,68.5,71.0,0.0,12.0,1.235,29.145,29.835,9.7,24.0,10.35,892.0,133.2109242968079,0,1,0,0,0,0,0,1,0,1,0,0,1,1,74.2,75.67857142857143,73.35714285714286,0.21000000000000002,0.15,0.11767857142857142,171.50167400131568,174.91569519067406,168.40456753798952,29,2
2007-07-18,41.921177,-87.79518,0,2.0,2007,7,85.0,69.0,77.0,3.0,68.5,71.0,0.0,12.0,1.235,29.145,29.835,9.7,24.0,10.35,892.0,133.2109242968079,0,1,0,0,0,0,0,1,0,1,0,0,1,1,74.2,75.67857142857143,73.35714285714286,0.21000000000000002,0.15,0.11767857142857142,171.50167400131568,174.91569519067406,168.40456753798952,29,2
2007-07-18,41.911824,-87.726737,0,2.0,2007,7,85.0,69.0,77.0,3.0,68.5,71.0,0.0,12.0,1.235,29.145,29.835,9.7,24.0,10.35,892.0,133.2109242968079,0,1,0,0,0,0,0,1,0,1,0,0,1,1,74.2,75.67857142857143,73.35714285714286,0.21000000000000002,0.15,0.11767857142857142,171.50167400131568,174.91569519067406,168.40456753798952,29,2
2007-07-18,41.857402,-87.694991,0,2.0,2007,7,85.0,69.0,77.0,3.0,68.5,71.0,0.0,12.0,1.235,29.145,29.835,9.7,24.0,10.35,892.0,133.2109242968079,0,1,0,0,0,0,0,1,0,1,0,0,1,1,74.2,75.67857142857143,73.35714285714286,0.21000000000000002,0.15,0.11767857142857142,171.50167400131568,174.91569519067406,168.40456753798952,29,2
2007-07-18,41.883284,-87.705085,0,2.0,2007,7,85.0,69.0,77.0,3.0,68.5,71.0,0.0,12.0,1.235,29.145,29.835,9.7,24.0,10.35,892.0,133.2109242968079,0,1,0,0,0,0,0,1,0,1,0,0,1,1,74.2,75.67857142857143,73.35714285714286,0.21000000000000002,0.15,0.11767857142857142,171.50167400131568,174.91569519067406,168.40456753798952,29,2
2007-07-18,41.9216,-87.666455,0,2.0,2007,7,85.0,69.0,77.0,3.0,68.5,71.0,0.0,12.0,1.235,29.145,29.835,9.7,24.0,10.35,892.0,133.2109242968079,0,1,0,0,0,0,0,1,0,1,0,0,1,1,74.2,75.67857142857143,73.35714285714286,0.21000000000000002,0.15,0.11767857142857142,171.50167400131568,174.91569519067406,168.40456753798952,29,2
2007-07-18,41.891118,-87.654491,0,2.0,2007,7,85.0,69.0,77.0,3.0,68.5,71.0,0.0,12.0,1.235,29.145,29.835,9.7,24.0,10.35,892.0,133.2109242968079,0,1,0,0,0,0,0,1,0,1,0,0,1,1,74.2,75.67857142857143,73.35714285714286,0.21000000000000002,0.15,0.11767857142857142,171.50167400131568,174.91569519067406,168.40456753798952,29,2
2007-07-18,41.867108,-87.654224,0,2.0,2007,7,85.0,69.0,77.0,3.0,68.5,71.0,0.0,12.0,1.235,29.145,29.835,9.7,24.0,10.35,892.0,133.2109242968079,0,1,0,0,0,0,0,1,0,1,0,0,1,1,74.2,75.67857142857143,73.35714285714286,0.21000000000000002,0.15,0.11767857142857142,171.50167400131568,174.91569519067406,168.40456753798952,29,2
2007-07-18,41.896282,-87.655232,0,2.0,2007,7,85.0,69.0,77.0,3.0,68.5,71.0,0.0,12.0,1.235,29.145,29.835,9.7,24.0,10.35,892.0,133.2109242968079,0,1,0,0,0,0,0,1,0,1,0,0,1,1,74.2,75.67857142857143,73.35714285714286,0.21000000000000002,0.15,0.11767857142857142,171.50167400131568,174.91569519067406,168.40456753798952,29,2
2007-07-18,41.919343,-87.694259,0,2.0,2007,7,85.0,69.0,77.0,3.0,68.5,71.0,0.0,12.0,1.235,29.145,29.835,9.7,24.0,10.35,892.0,133.2109242968079,0,1,0,0,0,0,0,1,0,1,0,0,1,1,74.2,75.67857142857143,73.35714285714286,0.21000000000000002,0.15,0.11767857142857142,171.50167400131568,174.91569519067406,168.40456753798952,29,2
2007-07-18,41.846283,-87.656913,0,2.0,2007,7,85.0,69.0,77.0,3.0,68.5,71.0,0.0,12.0,1.235,29.145,29.835,9.7,24.0,10.35,892.0,133.2109242968079,0,1,0,0,0,0,0,1,0,1,0,0,1,1,74.2,75.67857142857143,73.35714285714286,0.21000000000000002,0.15,0.11767857142857142,171.50167400131568,174.91569519067406,168.40456753798952,29,2
2007-07-18,41.921965,-87.632085,0,2.0,2007,7,85.0,69.0,77.0,3.0,68.5,71.0,0.0,12.0,1.235,29.145,29.835,9.7,24.0,10.35,892.0,133.2109242968079,0,1,0,0,0,0,0,1,0,1,0,0,1,1,74.2,75.67857142857143,73.35714285714286,0.21000000000000002,0.15,0.11767857142857142,171.50167400131568,174.91569519067406,168.40456753798952,29,2
2007-07-18,41.801179,-87.679447,0,2.0,2007,7,85.0,69.0,77.0,3.0,68.5,71.0,0.0,12.0,1.235,29.145,29.835,9.7,24.0,10.35,892.0,133.2109242968079,0,1,0,0,0,0,0,1,0,1,0,0,1,1,74.2,75.67857142857143,73.35714285714286,0.21000000000000002,0.15,0.11767857142857142,171.50167400131568,174.91569519067406,168.40456753798952,29,2
2007-07-18,41.800737,-87.71188,0,2.0,2007,7,85.0,69.0,77.0,3.0,68.5,71.0,0.0,12.0,1.235,29.145,29.835,9.7,24.0,10.35,892.0,133.2109242968079,0,1,0,0,0,0,0,1,0,1,0,0,1,1,74.2,75.67857142857143,73.35714285714286,0.21000000000000002,0.15,0.11767857142857142,171.50167400131568,174.91569519067406,168.40456753798952,29,2
2007-07-18,41.82561,-87.726549,0,2.0,2007,7,85.0,69.0,77.0,3.0,68.5,71.0,0.0,12.0,1.235,29.145,29.835,9.7,24.0,10.35,892.0,133.2109242968079,0,1,0,0,0,0,0,1,0,1,0,0,1,1,74.2,75.67857142857143,73.35714285714286,0.21000000000000002,0.15,0.11767857142857142,171.50167400131568,174.91569519067406,168.40456753798952,29,2
2007-07-18,41.778297,-87.752411,0,2.0,2007,7,85.0,69.0,77.0,3.0,68.5,71.0,0.0,12.0,1.235,29.145,29.835,9.7,24.0,10.35,892.0,133.2109242968079,0,1,0,0,0,0,0,1,0,1,0,0,1,1,74.2,75.67857142857143,73.35714285714286,0.21000000000000002,0.15,0.11767857142857142,171.50167400131568,174.91569519067406,168.40456753798952,29,2
2007-07-18,41.692555,-87.598865,0,2.0,2007,7,85.0,69.0,77.0,3.0,68.5,71.0,0.0,12.0,1.235,29.145,29.835,9.7,24.0,10.35,892.0,133.2109242968079,0,1,0,0,0,0,0,1,0,1,0,0,1,1,74.2,75.67857142857143,73.35714285714286,0.21000000000000002,0.15,0.11767857142857142,171.50167400131568,174.91569519067406,168.40456753798952,29,2
2007-07-18,41.688324,-87.676709,0,2.0,2007,7,85.0,69.0,77.0,3.0,68.5,71.0,0.0,12.0,1.235,29.145,29.835,9.7,24.0,10.35,892.0,133.2109242968079,0,1,0,0,0,0,0,1,0,1,0,0,1,1,74.2,75.67857142857143,73.35714285714286,0.21000000000000002,0.15,0.11767857142857142,171.50167400131568,174.91569519067406,168.40456753798952,29,2
2007-07-18,41.862292,-87.64886,0,2.0,2007,7,85.0,69.0,77.0,3.0,68.5,71.0,0.0,12.0,1.235,29.145,29.835,9.7,24.0,10.35,892.0,133.2109242968079,0,1,0,0,0,0,0,1,0,1,0,0,1,1,74.2,75.67857142857143,73.35714285714286,0.21000000000000002,0.15,0.11767857142857142,171.50167400131568,174.91569519067406,168.40456753798952,29,2
2007-07-18,41.673408,-87.599862,0,2.0,2007,7,85.0,69.0,77.0,3.0,68.5,71.0,0.0,12.0,1.235,29.145,29.835,9.7,24.0,10.35,892.0,133.2109242968079,0,1,0,0,0,0,0,1,0,1,0,0,1,1,74.2,75.67857142857143,73.35714285714286,0.21000000000000002,0.15,0.11767857142857142,171.50167400131568,174.91569519067406,168.40456753798952,29,2
2007-07-18,41.726465,-87.585413,0,2.0,2007,7,85.0,69.0,77.0,3.0,68.5,71.0,0.0,12.0,1.235,29.145,29.835,9.7,24.0,10.35,892.0,133.2109242968079,0,1,0,0,0,0,0,1,0,1,0,0,1,1,74.2,75.67857142857143,73.35714285714286,0.21000000000000002,0.15,0.11767857142857142,171.50167400131568,174.91569519067406,168.40456753798952,29,2
2007-07-18,41.961743,-87.76007,0,2.0,2007,7,85.0,69.0,77.0,3.0,68.5,71.0,0.0,12.0,1.235,29.145,29.835,9.7,24.0,10.35,892.0,133.2109242968079,0,1,0,0,0,0,0,1,0,1,0,0,1,1,74.2,75.67857142857143,73.35714285714286,0.21000000000000002,0.15,0.11767857142857142,171.50167400131568,174.91569519067406,168.40456753798952,29,2
2007-07-18,41.953067,-87.776792,0,2.0,2007,7,85.0,69.0,77.0,3.0,68.5,71.0,0.0,12.0,1.235,29.145,29.835,9.7,24.0,10.35,892.0,133.2109242968079,0,1,0,0,0,0,0,1,0,1,0,0,1,1,74.2,75.67857142857143,73.35714285714286,0.21000000000000002,0.15,0.11767857142857142,171.50167400131568,174.91569519067406,168.40456753798952,29,2
2007-07-18,41.999129,-87.795585,0,2.0,2007,7,85.0,69.0,77.0,3.0,68.5,71.0,0.0,12.0,1.235,29.145,29.835,9.7,24.0,10.35,892.0,133.2109242968079,0,1,0,0,0,0,0,1,0,1,0,0,1,1,74.2,75.67857142857143,73.35714285714286,0.21000000000000002,0.15,0.11767857142857142,171.50167400131568,174.91569519067406,168.40456753798952,29,2
2007-07-18,41.94016,-87.794896,0,2.0,2007,7,85.0,69.0,77.0,3.0,68.5,71.0,0.0,12.0,1.235,29.145,29.835,9.7,24.0,10.35,892.0,133.2109242968079,0,1,0,0,0,0,0,1,0,1,0,0,1,1,74.2,75.67857142857143,73.35714285714286,0.21000000000000002,0.15,0.11767857142857142,171.50167400131568,174.91569519067406,168.40456753798952,29,2
2007-07-18,41.958271,-87.702575,0,2.0,2007,7,85.0,69.0,77.0,3.0,68.5,71.0,0.0,12.0,1.235,29.145,29.835,9.7,24.0,10.35,892.0,133.2109242968079,0,1,0,0,0,0,0,1,0,1,0,0,1,1,74.2,75.67857142857143,73.35714285714286,0.21000000000000002,0.15,0.11767857142857142,171.50167400131568,174.91569519067406,168.40456753798952,29,2
2007-07-18,41.932094,-87.700117,0,2.0,2007,7,85.0,69.0,77.0,3.0,68.5,71.0,0.0,12.0,1.235,29.145,29.835,9.7,24.0,10.35,892.0,133.2109242968079,0,1,0,0,0,0,0,1,0,1,0,0,1,1,74.2,75.67857142857143,73.35714285714286,0.21000000000000002,0.15,0.11767857142857142,171.50167400131568,174.91569519067406,168.40456753798952,29,2
2007-07-18,42.01743,-87.687769,0,2.0,2007,7,85.0,69.0,77.0,3.0,68.5,71.0,0.0,12.0,1.235,29.145,29.835,9.7,24.0,10.35,892.0,133.2109242968079,0,1,0,0,0,0,0,1,0,1,0,0,1,1,74.2,75.67857142857143,73.35714285714286,0.21000000000000002,0.15,0.11767857142857142,171.50167400131568,174.91569519067406,168.40456753798952,29,2
2007-07-18,42.006858,-87.675919,0,2.0,2007,7,85.0,69.0,77.0,3.0,68.5,71.0,0.0,12.0,1.235,29.145,29.835,9.7,24.0,10.35,892.0,133.2109242968079,0,1,0,0,0,0,0,1,0,1,0,0,1,1,74.2,75.67857142857143,73.35714285714286,0.21000000000000002,0.15,0.11767857142857142,171.50167400131568,174.91569519067406,168.40456753798952,29,2
2007-07-18,41.916265,-87.800515,0,2.0,2007,7,85.0,69.0,77.0,3.0,68.5,71.0,0.0,12.0,1.235,29.145,29.835,9.7,24.0,10.35,892.0,133.2109242968079,0,1,0,0,0,0,0,1,0,1,0,0,1,1,74.2,75.67857142857143,73.35714285714286,0.21000000000000002,0.15,0.11767857142857142,171.50167400131568,174.91569519067406,168.40456753798952,29,2
2007-07-18,41.907645,-87.760886,0,2.0,2007,7,85.0,69.0,77.0,3.0,68.5,71.0,0.0,12.0,1.235,29.145,29.835,9.7,24.0,10.35,892.0,133.2109242968079,0,1,0,0,0,0,0,1,0,1,0,0,1,1,74.2,75.67857142857143,73.35714285714286,0.21000000000000002,0.15,0.11767857142857142,171.50167400131568,174.91569519067406,168.40456753798952,29,2
2007-07-18,41.678618,-87.559308,0,2.0,2007,7,85.0,69.0,77.0,3.0,68.5,71.0,0.0,12.0,1.235,29.145,29.835,9.7,24.0,10.35,892.0,133.2109242968079,0,1,0,0,0,0,0,1,0,1,0,0,1,1,74.2,75.67857142857143,73.35714285714286,0.21000000000000002,0.15,0.11767857142857142,171.50167400131568,174.91569519067406,168.40456753798952,29,2
2007-07-18,41.737052,-87.543067,0,2.0,2007,7,85.0,69.0,77.0,3.0,68.5,71.0,0.0,12.0,1.235,29.145,29.835,9.7,24.0,10.35,892.0,133.2109242968079,0,1,0,0,0,0,0,1,0,1,0,0,1,1,74.2,75.67857142857143,73.35714285714286,0.21000000000000002,0.15,0.11767857142857142,171.50167400131568,174.91569519067406,168.40456753798952,29,2
2007-07-18,41.740641,-87.546587,0,2.0,2007,7,85.0,69.0,77.0,3.0,68.5,71.0,0.0,12.0,1.235,29.145,29.835,9.7,24.0,10.35,892.0,133.2109242968079,0,1,0,0,0,0,0,1,0,1,0,0,1,1,74.2,75.67857142857143,73.35714285714286,0.21000000000000002,0.15,0.11767857142857142,171.50167400131568,174.91569519067406,168.40456753798952,29,2
2007-07-18,41.680946,-87.535198,0,2.0,2007,7,85.0,69.0,77.0,3.0,68.5,71.0,0.0,12.0,1.235,29.145,29.835,9.7,24.0,10.35,892.0,133.2109242968079,0,1,0,0,0,0,0,1,0,1,0,0,1,1,74.2,75.67857142857143,73.35714285714286,0.21000000000000002,0.15,0.11767857142857142,171.50167400131568,174.91569519067406,168.40456753798952,29,2
2007-07-18,41.686398,-87.531635,1,2.0,2007,7,85.0,69.0,77.0,3.0,68.5,71.0,0.0,12.0,1.235,29.145,29.835,9.7,24.0,10.35,892.0,133.2109242968079,0,1,0,0,0,0,0,1,0,1,0,0,1,1,74.2,75.67857142857143,73.35714285714286,0.21000000000000002,0.15,0.11767857142857142,171.50167400131568,174.91569519067406,168.40456753798952,29,2
2007-07-18,41.948167,-87.730698,0,2.0,2007,7,85.0,69.0,77.0,3.0,68.5,71.0,0.0,12.0,1.235,29.145,29.835,9.7,24.0,10.35,892.0,133.2109242968079,0,1,0,0,0,0,0,1,0,1,0,0,1,1,74.2,75.67857142857143,73.35714285714286,0.21000000000000002,0.15,0.11767857142857142,171.50167400131568,174.91569519067406,168.40456753798952,29,2
2007-07-18,41.963976,-87.69181,0,2.0,2007,7,85.0,69.0,77.0,3.0,68.5,71.0,0.0,12.0,1.235,29.145,29.835,9.7,24.0,10.35,892.0,133.2109242968079,0,1,0,0,0,0,0,1,0,1,0,0,1,1,74.2,75.67857142857143,73.35714285714286,0.21000000000000002,0.15,0.11767857142857142,171.50167400131568,174.91569519067406,168.40456753798952,29,2
2007-07-18,41.95469,-87.800991,0,1.0,2007,7,85.0,69.0,77.0,3.0,68.5,71.0,0.0,12.0,1.235,29.145,29.835,9.7,24.0,10.35,892.0,133.2109242968079,0,1,0,0,0,0,0,1,0,1,0,0,1,1,74.2,75.67857142857143,73.35714285714286,0.21000000000000002,0.15,0.11767857142857142,171.50167400131568,174.91569519067406,168.40456753798952,29,2
2007-07-18,41.990284,-87.797127,0,1.0,2007,7,85.0,69.0,77.0,3.0,68.5,71.0,0.0,12.0,1.235,29.145,29.835,9.7,24.0,10.35,892.0,133.2109242968079,0,1,0,0,0,0,0,1,0,1,0,0,1,1,74.2,75.67857142857143,73.35714285714286,0.21000000000000002,0.15,0.11767857142857142,171.50167400131568,174.91569519067406,168.40456753798952,29,2
2007-07-18,41.994991,-87.769279,0,1.0,2007,7,85.0,69.0,77.0,3.0,68.5,71.0,0.0,12.0,1.235,29.145,29.835,9.7,24.0,10.35,892.0,133.2109242968079,0,1,0,0,0,0,0,1,0,1,0,0,1,1,74.2,75.67857142857143,73.35714285714286,0.21000000000000002,0.15,0.11767857142857142,171.50167400131568,174.91569519067406,168.40456753798952,29,2
2007-07-18,42.008314,-87.777921,0,1.0,2007,7,85.0,69.0,77.0,3.0,68.5,71.0,0.0,12.0,1.235,29.145,29.835,9.7,24.0,10.35,892.0,133.2109242968079,0,1,0,0,0,0,0,1,0,1,0,0,1,1,74.2,75.67857142857143,73.35714285714286,0.21000000000000002,0.15,0.11767857142857142,171.50167400131568,174.91569519067406,168.40456753798952,29,2
2007-07-18,41.944869,-87.832763,0,1.0,2007,7,85.0,69.0,77.0,3.0,68.5,71.0,0.0,12.0,1.235,29.145,29.835,9.7,24.0,10.35,892.0,133.2109242968079,0,1,0,0,0,0,0,1,0,1,0,0,1,1,74.2,75.67857142857143,73.35714285714286,0.21000000000000002,0.15,0.11767857142857142,171.50167400131568,174.91569519067406,168.40456753798952,29,2
